#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
34676681|2023-04-14T03:43:23.190000|40.8163|14.1582|2.8|BULLETIN-INGV||||Md|1.4|--|Campi Flegrei|earthquake
34689311|2023-04-15T05:44:15.870000|40.8142|14.1523|2.8|BULLETIN-INGV||||Md|1.8|--|Campi Flegrei|earthquake
34689401|2023-04-15T05:49:24.660000|40.815|14.1568|2.4|BULLETIN-INGV||||Md|1.6|--|Campi Flegrei|earthquake
34689411|2023-04-15T05:50:48.840000|40.8163|14.159|2.2|BULLETIN-INGV||||Md|1.5|--|Campi Flegrei|earthquake
34689461|2023-04-15T05:54:36.480000|40.8133|14.1545|2.9|BULLETIN-INGV||||ML|2.3|--|Campi Flegrei|earthquake
34691571|2023-04-15T11:11:01.960000|40.803|14.1118|2.3|BULLETIN-INGV||||Md|2.0|--|Campi Flegrei|earthquake
34693591|2023-04-15T16:11:46.250000|40.8192|14.1543|2.8|BULLETIN-INGV||||Md|1.2|--|Campi Flegrei|earthquake
34700951|2023-04-16T23:12:43.210000|40.831667|14.1415|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34703551|2023-04-17T08:50:48.640000|40.8318|14.1408|2.0|BULLETIN-INGV||||Md|1.3|--|Campi Flegrei|earthquake
34708971|2023-04-17T23:59:45.890000|40.8007|14.1167|1.9|BULLETIN-INGV||||ML|1.3|--|Campi Flegrei|earthquake
34709081|2023-04-18T00:00:03.359000|40.801833|14.1125|4.6|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
34709021|2023-04-18T00:03:25.510000|40.8208|14.1108|2.0|BULLETIN-INGV||||ML|1.3|--|Campi Flegrei|earthquake
34709111|2023-04-18T00:21:31.769000|40.802667|14.118167|3.7|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
34728631|2023-04-19T18:00:46.299000|40.829333|14.144833|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
34728641|2023-04-19T18:01:06.740000|40.822333|14.140667|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34728831|2023-04-19T18:03:00.470000|40.826|14.141667|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34741241|2023-04-21T03:11:42.770000|40.8145|14.1137|2.4|BULLETIN-INGV||||Md|2.3|--|Campi Flegrei|earthquake
34746171|2023-04-21T13:24:16.170000|40.834833|14.111667|3.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
34750691|2023-04-22T03:24:34.710000|40.8142|14.0928|3.1|BULLETIN-INGV||||Md|2.1|--|Campi Flegrei|earthquake
34755701|2023-04-22T13:21:36.610000|40.8198|14.1425|0.6|BULLETIN-INGV||||Md|1.7|--|Campi Flegrei|earthquake
34760611|2023-04-23T00:35:20.270000|40.8173|14.1408|1.6|BULLETIN-INGV||||Md|2.5|--|Campi Flegrei|earthquake
34765451|2023-04-23T10:14:42.930000|40.821667|14.142333|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34793131|2023-04-24T21:30:44.920000|40.825333|14.150167|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
34805911|2023-04-26T02:37:07.279000|40.831333|14.151667|3.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34806151|2023-04-26T02:58:42.519000|40.827667|14.155667|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34805961|2023-04-26T03:03:18.530000|40.8208|14.1468|2.8|BULLETIN-INGV||||Md|2.1|--|Campi Flegrei|earthquake
34805991|2023-04-26T03:05:34.210000|40.8243|14.1493|2.6|BULLETIN-INGV||||Md|1.8|--|Campi Flegrei|earthquake
34848621|2023-04-30T07:51:50.430000|40.8085|14.1062|2.4|BULLETIN-INGV||||Md|1.5|--|Campi Flegrei|earthquake
34856811|2023-05-01T04:02:01.359000|40.834833|14.136|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
34861851|2023-05-01T15:27:08.900000|40.8325|14.113667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34869741|2023-05-03T03:08:37.579000|40.805833|14.151167|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34896641|2023-05-05T17:41:05.309000|40.806|14.104333|3.9|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
34905701|2023-05-06T16:18:08.549000|40.821667|14.1335|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
34913841|2023-05-07T11:45:34.680000|40.826167|14.139|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34919151|2023-05-08T02:28:34.339000|40.83|14.138|2.7|SURVEY-INGV-OV||||Md|3.4|--|Campi Flegrei|earthquake
34919361|2023-05-08T02:33:03.720000|40.829167|14.141667|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34928001|2023-05-08T22:33:17.390000|40.826|14.1365|2.3|SURVEY-INGV-OV#SiSmi||||Md|2.8|--|Campi Flegrei|earthquake
34928891|2023-05-08T22:33:51.319000|40.825833|14.136|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
34928031|2023-05-08T22:35:43.829000|40.825|14.137333|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
34928281|2023-05-08T22:38:26.069000|40.824|14.136333|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
34932111|2023-05-09T08:41:01.849000|40.821667|14.137|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
34962131|2023-05-12T11:05:56.789000|40.8255|14.142333|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
34977941|2023-05-14T04:24:20.450000|40.833167|14.129833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34982661|2023-05-14T20:35:28.990000|40.819167|14.086167|3.1|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
34989861|2023-05-15T17:46:24.579000|40.826667|14.140167|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
34991271|2023-05-15T21:44:07.089000|40.8205|14.130167|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
35006491|2023-05-18T11:38:04.539000|40.807667|14.102833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35009791|2023-05-18T16:40:24.589000|40.8115|14.153|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35037081|2023-05-21T19:16:39.380000|40.824167|14.127333|2.4|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
35045631|2023-05-22T17:15:23.680000|40.825833|14.145333|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35051681|2023-05-23T10:54:33.059000|40.827667|14.1255|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35074711|2023-05-25T03:37:24.609000|40.801|14.107667|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35077091|2023-05-25T08:57:13.789000|40.821167|14.114|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35077151|2023-05-25T09:03:41.490000|40.828833|14.113333|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35080581|2023-05-25T14:24:05.710000|40.84|14.118833|3.3|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
35094791|2023-05-26T23:09:59.109000|40.832667|14.1285|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35094971|2023-05-26T23:33:16.150000|40.826667|14.138|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35094991|2023-05-26T23:45:37.160000|40.830167|14.137667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35100991|2023-05-27T12:20:26.720000|40.833333|14.131|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35117561|2023-05-28T20:54:57.000000|40.834|14.148333|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35119061|2023-05-29T03:02:27.000000|40.802333|14.117|4.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35120521|2023-05-29T06:29:53.519000|40.8265|14.143667|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35173261|2023-06-02T09:43:54.950000|40.828167|14.143667|2.2|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
35173761|2023-06-02T09:44:34.190000|40.824833|14.144667|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35174131|2023-06-02T10:10:26.269000|40.822167|14.144333|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35210301|2023-06-04T14:15:24.470000|40.8065|14.124333|4.2|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35210761|2023-06-04T14:27:32.109000|40.816333|14.133167|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35228071|2023-06-06T03:03:24.490000|40.826333|14.148|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35236011|2023-06-07T00:40:11.589000|40.825667|14.14|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35259481|2023-06-09T02:58:28.640000|40.809833|14.157167|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35260001|2023-06-09T05:13:23.309000|40.809|14.155167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35277861|2023-06-11T06:17:40.220000|40.828333|14.1565|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35278141|2023-06-11T06:44:25.769000|40.831333|14.111|2.6|SURVEY-INGV-OV||||Md|3.6|--|Campi Flegrei|earthquake
35279011|2023-06-11T08:50:33.519000|40.8305|14.1085|3.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
35284851|2023-06-11T23:19:37.119000|40.8315|14.139|4.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35285881|2023-06-12T04:55:39.859000|40.802167|14.140833|3.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35291651|2023-06-12T14:33:55.170000|40.8315|14.134333|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35294581|2023-06-13T00:35:57.039000|40.833|14.133|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35310301|2023-06-14T12:58:13.009000|40.835|14.127|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
35310601|2023-06-14T13:01:37.569000|40.835667|14.125167|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35311521|2023-06-14T15:04:20.299000|40.827667|14.151667|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35311641|2023-06-14T15:19:53.710000|40.824333|14.1455|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35312721|2023-06-14T23:18:54.619000|40.837167|14.125833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35316631|2023-06-15T14:31:12.309000|40.831333|14.139667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35317001|2023-06-15T15:38:27.509000|40.829|14.136|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35317061|2023-06-15T15:39:40.339000|40.830167|14.141333|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.9|--|Campi Flegrei|earthquake
35317431|2023-06-15T15:41:33.279000|40.827667|14.146|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35324471|2023-06-16T12:59:23.880000|40.811333|14.098|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.3|--|Campi Flegrei|earthquake
35335891|2023-06-18T02:32:48.769000|40.831333|14.1415|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35339531|2023-06-18T12:46:11.180000|40.816833|14.160667|2.6|SURVEY-INGV-OV#SiSmi||||Md|2.4|--|Campi Flegrei|earthquake
35342901|2023-06-19T02:41:07.309000|40.8305|14.143|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35357401|2023-06-21T08:08:35.339000|40.8435|14.137167|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35361681|2023-06-21T20:29:56.339000|40.826167|14.139333|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35362901|2023-06-22T01:30:55.819000|40.807|14.112833|4.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35369351|2023-06-22T23:44:41.539000|40.795833|14.112|4.1|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35369681|2023-06-23T01:20:27.759000|40.802333|14.111333|4.4|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35397911|2023-06-26T22:27:43.259000|40.8255|14.149167|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35418771|2023-06-30T02:27:35.430000|40.825|14.141833|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
35427581|2023-06-30T13:10:03.160000|40.831333|14.149833|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35427981|2023-06-30T13:17:10.430000|40.829167|14.143833|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
35573031|2023-07-16T05:59:49.670000|40.828333|14.140167|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
35594331|2023-07-18T22:25:39.769000|40.826667|14.138833|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35650261|2023-07-25T18:03:26.269000|40.827667|14.137|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35651031|2023-07-25T20:32:01.380000|40.827833|14.139|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35659161|2023-07-26T18:27:42.759000|40.832333|14.124333|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35662961|2023-07-27T08:52:26.430000|40.827|14.139833|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35688701|2023-07-30T03:23:21.000000|40.826|14.114667|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35722811|2023-08-02T14:07:46.029000|40.803333|14.110167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35736151|2023-08-03T23:48:37.970000|40.798833|14.113333|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35736161|2023-08-04T00:08:34.849000|40.814333|14.114|3.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35736521|2023-08-04T02:20:35.700000|40.8235|14.135667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35749121|2023-08-05T09:57:43.670000|40.805667|14.102833|3.6|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
35755601|2023-08-06T08:45:20.109000|40.8315|14.136333|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35758241|2023-08-06T14:02:53.140000|40.823833|14.131667|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35766821|2023-08-07T22:09:51.109000|40.831833|14.138|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35777071|2023-08-09T05:26:35.579000|40.835833|14.124|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35783851|2023-08-10T00:51:28.029000|40.8265|14.081333|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
35802221|2023-08-12T01:10:27.130000|40.810833|14.109833|3.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35808331|2023-08-12T14:00:02.500000|40.81|14.100167|4.4|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
35809431|2023-08-12T15:52:42.119000|40.802|14.106667|4.6|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35810991|2023-08-12T18:36:42.200000|40.821667|14.139167|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35812041|2023-08-12T21:45:32.630000|40.820333|14.1435|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35812921|2023-08-13T02:17:17.329000|40.821667|14.137167|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35819811|2023-08-13T16:40:32.750000|40.829167|14.140167|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35823701|2023-08-14T03:18:50.289000|40.800667|14.149333|3.7|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
35827831|2023-08-14T13:03:18.690000|40.834|14.1435|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35827991|2023-08-14T13:16:50.740000|40.832667|14.136333|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35832921|2023-08-14T22:46:51.420000|40.837833|14.100167|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
35833791|2023-08-15T01:56:13.230000|40.837667|14.096167|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35839171|2023-08-15T11:44:01.789000|40.826833|14.140167|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35839501|2023-08-15T12:25:10.559000|40.821667|14.138167|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35841391|2023-08-15T14:44:26.579000|40.836333|14.135667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35845301|2023-08-15T22:18:35.549000|40.822667|14.150833|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35845331|2023-08-15T22:19:04.849000|40.823833|14.149|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35845501|2023-08-15T22:24:57.569000|40.832333|14.122|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35845571|2023-08-15T22:37:36.779000|40.8305|14.131|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35846651|2023-08-16T02:48:38.180000|40.823667|14.141167|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35849091|2023-08-16T08:22:07.259000|40.822833|14.112667|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35849061|2023-08-16T08:23:00.029000|40.825|14.113|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35849251|2023-08-16T08:27:09.299000|40.827|14.113333|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35853151|2023-08-16T13:15:27.670000|40.8245|14.119667|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35860601|2023-08-17T03:59:57.140000|40.820333|14.142833|0.6|SURVEY-INGV-OV#SiSmi||||Md|2.4|--|Campi Flegrei|earthquake
35864341|2023-08-17T11:40:45.809000|40.8315|14.146|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35870161|2023-08-17T23:58:19.059000|40.819667|14.146833|0.2|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
35870291|2023-08-17T23:58:19.059000|40.819667|14.146833|0.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35870211|2023-08-17T23:58:51.420000|40.826667|14.1505|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35870241|2023-08-17T23:59:23.319000|40.823833|14.143667|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35870251|2023-08-17T23:59:50.069000|40.82|14.141167|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35870301|2023-08-18T00:00:24.089000|40.819333|14.1455|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35870311|2023-08-18T00:01:28.289000|40.819667|14.145667|0.4|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
35870581|2023-08-18T02:11:50.200000|40.824667|14.146667|1.6|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
35870871|2023-08-18T03:10:42.690000|40.819167|14.140667|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35872621|2023-08-18T03:25:13.039000|40.8155|14.136333|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35871291|2023-08-18T03:31:27.289000|40.822833|14.149|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35872061|2023-08-18T03:31:27.319000|40.823833|14.147833|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35872791|2023-08-18T03:43:54.930000|40.825667|14.151667|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35873181|2023-08-18T03:44:00.549000|40.825667|14.148333|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35873041|2023-08-18T03:47:05.460000|40.825167|14.1485|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35874311|2023-08-18T03:52:13.369000|40.822167|14.149|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35874441|2023-08-18T04:08:02.210000|40.829167|14.152667|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35871201|2023-08-18T04:09:59.450000|40.829|14.149|2.3|SURVEY-INGV-OV||||Md|3.1|--|Campi Flegrei|earthquake
35871881|2023-08-18T04:10:30.650000|40.830333|14.149|1.2|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
35872071|2023-08-18T04:14:14.809000|40.828833|14.1455|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35872101|2023-08-18T04:14:49.720000|40.824667|14.145667|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35871351|2023-08-18T04:18:05.630000|40.832|14.142|2.4|SURVEY-INGV-OV||||Md|3.6|--|Campi Flegrei|earthquake
35872481|2023-08-18T04:20:02.089000|40.83|14.140833|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35872491|2023-08-18T04:20:10.930000|40.829167|14.1405|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35872511|2023-08-18T04:20:22.000000|40.829833|14.1465|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35872541|2023-08-18T04:21:26.440000|40.8295|14.140167|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35871681|2023-08-18T04:22:49.980000|40.828333|14.144833|1.6|SURVEY-INGV-OV#SiSmi||||Md|2.8|--|Campi Flegrei|earthquake
35871961|2023-08-18T04:56:54.490000|40.826|14.149|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35872341|2023-08-18T05:02:05.859000|40.826333|14.147|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35874611|2023-08-18T05:12:52.319000|40.826167|14.1395|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35874661|2023-08-18T05:15:10.170000|40.820333|14.143333|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35874891|2023-08-18T05:18:03.210000|40.8275|14.140167|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35872811|2023-08-18T05:23:06.170000|40.822833|14.135|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35874711|2023-08-18T05:38:36.150000|40.8315|14.146167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35874081|2023-08-18T07:58:53.559000|40.829833|14.141833|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35882751|2023-08-19T03:00:41.690000|40.800667|14.111|2.6|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
35884471|2023-08-19T07:48:31.180000|40.806|14.114833|4.0|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35884851|2023-08-19T08:27:18.710000|40.805667|14.1435|3.6|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35899911|2023-08-20T19:58:08.549000|40.834667|14.115167|2.4|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
35901261|2023-08-21T02:48:24.259000|40.834667|14.131167|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
